Region,Ålder,Variabel,År,Värde
Hallands län,65-69 år,Inrikes inflyttningar,2028,314.162236705623
Hallands län,65-69 år,Inrikes inflyttningar,2029,325.6696260713191
Hallands län,65-69 år,Inrikes inflyttningar,2030,336.88927542009543
Hallands län,65-69 år,Inrikes inflyttningar,2031,347.1767111672969
Hallands län,65-69 år,Inrikes inflyttningar,2032,353.93512562779557
Hallands län,65-69 år,Inrikes inflyttningar,2033,355.1452210746522
Hallands län,65-69 år,Inrikes inflyttningar,2034,349.16142717776347
Hallands län,65-69 år,Inrikes inflyttningar,2035,344.6375096772395
Hallands län,65-69 år,Inrikes inflyttningar,2036,341.9876999848627
Hallands län,65-69 år,Inrikes inflyttningar,2037,340.74368788287137
Hallands län,65-69 år,Inrikes inflyttningar,2038,340.8247776630613
Hallands län,65-69 år,Inrikes inflyttningar,2039,344.5075554853671
Hallands län,65-69 år,Inrikes inflyttningar,2040,344.40445046337027
Hallands län,65-69 år,Inrikes utflyttningar,2000,88
Hallands län,65-69 år,Inrikes utflyttningar,2001,97
Hallands län,65-69 år,Inrikes utflyttningar,2002,91
Hallands län,65-69 år,Inrikes utflyttningar,2003,98
Hallands län,65-69 år,Inrikes utflyttningar,2004,95
Hallands län,65-69 år,Inrikes utflyttningar,2005,101
Hallands län,65-69 år,Inrikes utflyttningar,2006,135
Hallands län,65-69 år,Inrikes utflyttningar,2007,112
Hallands län,65-69 år,Inrikes utflyttningar,2008,135
Hallands län,65-69 år,Inrikes utflyttningar,2009,138
Hallands län,65-69 år,Inrikes utflyttningar,2010,153
Hallands län,65-69 år,Inrikes utflyttningar,2011,156
Hallands län,65-69 år,Inrikes utflyttningar,2012,195
Hallands län,65-69 år,Inrikes utflyttningar,2013,191
Hallands län,65-69 år,Inrikes utflyttningar,2014,187
Hallands län,65-69 år,Inrikes utflyttningar,2015,197
Hallands län,65-69 år,Inrikes utflyttningar,2016,189
Hallands län,65-69 år,Inrikes utflyttningar,2017,174
Hallands län,65-69 år,Inrikes utflyttningar,2018,169
Hallands län,65-69 år,Inrikes utflyttningar,2019,156
Hallands län,65-69 år,Inrikes utflyttningar,2020,197
Hallands län,65-69 år,Inrikes utflyttningar,2021,207
Hallands län,65-69 år,Inrikes utflyttningar,2022,213
Hallands län,65-69 år,Inrikes utflyttningar,2023,156
Hallands län,65-69 år,Inrikes utflyttningar,2024,227
Hallands län,65-69 år,Inrikes utflyttningar,2025,209
Hallands län,65-69 år,Inrikes utflyttningar,2026,198.8300873446073
Hallands län,65-69 år,Inrikes utflyttningar,2027,199.100916730763
Hallands län,65-69 år,Inrikes utflyttningar,2028,203.52774881578387
Hallands län,65-69 år,Inrikes utflyttningar,2029,209.36283842304937
Hallands län,65-69 år,Inrikes utflyttningar,2030,218.09989434295238
Hallands län,65-69 år,Inrikes utflyttningar,2031,224.94551016700228
Hallands län,65-69 år,Inrikes utflyttningar,2032,233.18437000634066
Hallands län,65-69 år,Inrikes utflyttningar,2033,235.05807022381146
Hallands län,65-69 år,Inrikes utflyttningar,2034,233.0944335509062
Hallands län,65-69 år,Inrikes utflyttningar,2035,230.40642082081783
Hallands län,65-69 år,Inrikes utflyttningar,2036,230.4833919943177
Hallands län,65-69 år,Inrikes utflyttningar,2037,228.49833356495546
Hallands län,65-69 år,Inrikes utflyttningar,2038,227.8263251073428
Hallands län,65-69 år,Inrikes utflyttningar,2039,230.35615218280097
Hallands län,65-69 år,Inrikes utflyttningar,2040,229.36823378918137
Hallands län,70-74 år,Inrikes flyttningsöverskott,2000,47
Hallands län,70-74 år,Inrikes flyttningsöverskott,2001,47
Hallands län,70-74 år,Inrikes flyttningsöverskott,2002,48
Hallands län,70-74 år,Inrikes flyttningsöverskott,2003,20
Hallands län,70-74 år,Inrikes flyttningsöverskott,2004,34
Hallands län,70-74 år,Inrikes flyttningsöverskott,2005,40
Hallands län,70-74 år,Inrikes flyttningsöverskott,2006,42
Hallands län,70-74 år,Inrikes flyttningsöverskott,2007,42
Hallands län,70-74 år,Inrikes flyttningsöverskott,2008,17
Hallands län,70-74 år,Inrikes flyttningsöverskott,2009,45
Hallands län,70-74 år,Inrikes flyttningsöverskott,2010,29
Hallands län,70-74 år,Inrikes flyttningsöverskott,2011,34
Hallands län,70-74 år,Inrikes flyttningsöverskott,2012,27
Hallands län,70-74 år,Inrikes flyttningsöverskott,2013,36
Hallands län,70-74 år,Inrikes flyttningsöverskott,2014,61
Hallands län,70-74 år,Inrikes flyttningsöverskott,2015,62
Hallands län,70-74 år,Inrikes flyttningsöverskott,2016,85
Hallands län,70-74 år,Inrikes flyttningsöverskott,2017,82
Hallands län,70-74 år,Inrikes flyttningsöverskott,2018,35
Hallands län,70-74 år,Inrikes flyttningsöverskott,2019,79
Hallands län,70-74 år,Inrikes flyttningsöverskott,2020,102
Hallands län,70-74 år,Inrikes flyttningsöverskott,2021,120
Hallands län,70-74 år,Inrikes flyttningsöverskott,2022,74
Hallands län,70-74 år,Inrikes flyttningsöverskott,2023,66
Hallands län,70-74 år,Inrikes flyttningsöverskott,2024,77
Hallands län,70-74 år,Inrikes flyttningsöverskott,2025,74
Hallands län,70-74 år,Inrikes flyttningsöverskott,2026,72.98028515921186
Hallands län,70-74 år,Inrikes flyttningsöverskott,2027,71.67262055823562
Hallands län,70-74 år,Inrikes flyttningsöverskott,2028,70.89028899662398
Hallands län,70-74 år,Inrikes flyttningsöverskott,2029,69.11425442220664
Hallands län,70-74 år,Inrikes flyttningsöverskott,2030,68.9556404652775
Hallands län,70-74 år,Inrikes flyttningsöverskott,2031,68.23137644175486
Hallands län,70-74 år,Inrikes flyttningsöverskott,2032,70.09328571473793
Hallands län,70-74 år,Inrikes flyttningsöverskott,2033,71.74066121708753
Hallands län,70-74 år,Inrikes flyttningsöverskott,2034,75.96076989098157
Hallands län,70-74 år,Inrikes flyttningsöverskott,2035,77.66499823366468
Hallands län,70-74 år,Inrikes flyttningsöverskott,2036,79.85734898886346
Hallands län,70-74 år,Inrikes flyttningsöverskott,2037,78.55256823869033
Hallands län,70-74 år,Inrikes flyttningsöverskott,2038,77.63920884820305
Hallands län,70-74 år,Inrikes flyttningsöverskott,2039,74.8116629299071
Hallands län,70-74 år,Inrikes flyttningsöverskott,2040,73.67793459238018
Hallands län,70-74 år,Inrikes inflyttningar,2000,113
Hallands län,70-74 år,Inrikes inflyttningar,2001,98
Hallands län,70-74 år,Inrikes inflyttningar,2002,111
Hallands län,70-74 år,Inrikes inflyttningar,2003,109
Hallands län,70-74 år,Inrikes inflyttningar,2004,103
Hallands län,70-74 år,Inrikes inflyttningar,2005,96
Hallands län,70-74 år,Inrikes inflyttningar,2006,108
Hallands län,70-74 år,Inrikes inflyttningar,2007,124
Hallands län,70-74 år,Inrikes inflyttningar,2008,92
Hallands län,70-74 år,Inrikes inflyttningar,2009,123
Hallands län,70-74 år,Inrikes inflyttningar,2010,113
Hallands län,70-74 år,Inrikes inflyttningar,2011,131
Hallands län,70-74 år,Inrikes inflyttningar,2012,129
Hallands län,70-74 år,Inrikes inflyttningar,2013,153
Hallands län,70-74 år,Inrikes inflyttningar,2014,162
Hallands län,70-74 år,Inrikes inflyttningar,2015,181
Hallands län,70-74 år,Inrikes inflyttningar,2016,203
Hallands län,70-74 år,Inrikes inflyttningar,2017,216
Hallands län,70-74 år,Inrikes inflyttningar,2018,198
Hallands län,70-74 år,Inrikes inflyttningar,2019,230
Hallands län,70-74 år,Inrikes inflyttningar,2020,232
Hallands län,70-74 år,Inrikes inflyttningar,2021,261
Hallands län,70-74 år,Inrikes inflyttningar,2022,241
Hallands län,70-74 år,Inrikes inflyttningar,2023,219
Hallands län,70-74 år,Inrikes inflyttningar,2024,225
Hallands län,70-74 år,Inrikes inflyttningar,2025,216
Hallands län,70-74 år,Inrikes inflyttningar,2026,226.19304686380156
Hallands län,70-74 år,Inrikes inflyttningar,2027,224.00207800617858
Hallands län,70-74 år,Inrikes inflyttningar,2028,224.4782089410487
Hallands län,70-74 år,Inrikes inflyttningar,2029,225.72719106798644
Hallands län,70-74 år,Inrikes inflyttningar,2030,226.27536584892465
Hallands län,70-74 år,Inrikes inflyttningar,2031,226.65660179782898
Hallands län,70-74 år,Inrikes inflyttningar,2032,229.36463394370645
Hallands län,70-74 år,Inrikes inflyttningar,2033,234.57367252974268
Hallands län,70-74 år,Inrikes inflyttningar,2034,243.68317661063662
Hallands län,70-74 år,Inrikes inflyttningar,2035,252.3671889470324
Hallands län,70-74 år,Inrikes inflyttningar,2036,260.1320128119334
Hallands län,70-74 år,Inrikes inflyttningar,2037,265.18600381998476
Hallands län,70-74 år,Inrikes inflyttningar,2038,265.89051557540586
Hallands län,70-74 år,Inrikes inflyttningar,2039,261.44070337699117
Hallands län,70-74 år,Inrikes inflyttningar,2040,258.27207282178347
Hallands län,70-74 år,Inrikes utflyttningar,2000,66
Hallands län,70-74 år,Inrikes utflyttningar,2001,51
Hallands län,70-74 år,Inrikes utflyttningar,2002,63
Hallands län,70-74 år,Inrikes utflyttningar,2003,89
Hallands län,70-74 år,Inrikes utflyttningar,2004,69
Hallands län,70-74 år,Inrikes utflyttningar,2005,56
Hallands län,70-74 år,Inrikes utflyttningar,2006,66
Hallands län,70-74 år,Inrikes utflyttningar,2007,82
Hallands län,70-74 år,Inrikes utflyttningar,2008,75
Hallands län,70-74 år,Inrikes utflyttningar,2009,78
Hallands län,70-74 år,Inrikes utflyttningar,2010,84
Hallands län,70-74 år,Inrikes utflyttningar,2011,97
Hallands län,70-74 år,Inrikes utflyttningar,2012,102
Hallands län,70-74 år,Inrikes utflyttningar,2013,117
Hallands län,70-74 år,Inrikes utflyttningar,2014,101
Hallands län,70-74 år,Inrikes utflyttningar,2015,119
Hallands län,70-74 år,Inrikes utflyttningar,2016,118
Hallands län,70-74 år,Inrikes utflyttningar,2017,134
Hallands län,70-74 år,Inrikes utflyttningar,2018,163
Hallands län,70-74 år,Inrikes utflyttningar,2019,151
Hallands län,70-74 år,Inrikes utflyttningar,2020,130
Hallands län,70-74 år,Inrikes utflyttningar,2021,141
Hallands län,70-74 år,Inrikes utflyttningar,2022,167
Hallands län,70-74 år,Inrikes utflyttningar,2023,153
Hallands län,70-74 år,Inrikes utflyttningar,2024,148
Hallands län,70-74 år,Inrikes utflyttningar,2025,142
Hallands län,70-74 år,Inrikes utflyttningar,2026,153.2127617045897
Hallands län,70-74 år,Inrikes utflyttningar,2027,152.32945744794296
Hallands län,70-74 år,Inrikes utflyttningar,2028,153.58791994442473
Hallands län,70-74 år,Inrikes utflyttningar,2029,156.6129366457798
Hallands län,70-74 år,Inrikes utflyttningar,2030,157.31972538364715
Hallands län,70-74 år,Inrikes utflyttningar,2031,158.42522535607412
Hallands län,70-74 år,Inrikes utflyttningar,2032,159.27134822896852
Hallands län,70-74 år,Inrikes utflyttningar,2033,162.83301131265515
Hallands län,70-74 år,Inrikes utflyttningar,2034,167.72240671965505
Hallands län,70-74 år,Inrikes utflyttningar,2035,174.7021907133677
Hallands län,70-74 år,Inrikes utflyttningar,2036,180.27466382306994
Hallands län,70-74 år,Inrikes utflyttningar,2037,186.63343558129444
Hallands län,70-74 år,Inrikes utflyttningar,2038,188.2513067272028
Hallands län,70-74 år,Inrikes utflyttningar,2039,186.62904044708407
Hallands län,70-74 år,Inrikes utflyttningar,2040,184.59413822940328
Hallands län,75-79 år,Inrikes flyttningsöverskott,2000,16
Hallands län,75-79 år,Inrikes flyttningsöverskott,2001,3
Hallands län,75-79 år,Inrikes flyttningsöverskott,2002,7
Hallands län,75-79 år,Inrikes flyttningsöverskott,2003,37
Hallands län,75-79 år,Inrikes flyttningsöverskott,2004,8
Hallands län,75-79 år,Inrikes flyttningsöverskott,2005,12
Hallands län,75-79 år,Inrikes flyttningsöverskott,2006,21
Hallands län,75-79 år,Inrikes flyttningsöverskott,2007,23
Hallands län,75-79 år,Inrikes flyttningsöverskott,2008,10
Hallands län,75-79 år,Inrikes flyttningsöverskott,2009,20
Hallands län,75-79 år,Inrikes flyttningsöverskott,2010,22
Hallands län,75-79 år,Inrikes flyttningsöverskott,2011,28
Hallands län,75-79 år,Inrikes flyttningsöverskott,2012,14
Hallands län,75-79 år,Inrikes flyttningsöverskott,2013,33
Hallands län,75-79 år,Inrikes flyttningsöverskott,2014,38
Hallands län,75-79 år,Inrikes flyttningsöverskott,2015,7
Hallands län,75-79 år,Inrikes flyttningsöverskott,2016,21
Hallands län,75-79 år,Inrikes flyttningsöverskott,2017,30
Hallands län,75-79 år,Inrikes flyttningsöverskott,2018,64
Hallands län,75-79 år,Inrikes flyttningsöverskott,2019,80
Hallands län,75-79 år,Inrikes flyttningsöverskott,2020,35
Hallands län,75-79 år,Inrikes flyttningsöverskott,2021,45
Hallands län,75-79 år,Inrikes flyttningsöverskott,2022,73
Hallands län,75-79 år,Inrikes flyttningsöverskott,2023,21
Hallands län,75-79 år,Inrikes flyttningsöverskott,2024,45
Hallands län,75-79 år,Inrikes flyttningsöverskott,2025,25
Hallands län,75-79 år,Inrikes flyttningsöverskott,2026,32.75397408958601
Hallands län,75-79 år,Inrikes flyttningsöverskott,2027,32.35356087779846
Hallands län,75-79 år,Inrikes flyttningsöverskott,2028,31.735819269920327
Hallands län,75-79 år,Inrikes flyttningsöverskott,2029,31.604179610736992
Hallands län,75-79 år,Inrikes flyttningsöverskott,2030,30.404196135115058
Hallands län,75-79 år,Inrikes flyttningsöverskott,2031,31.37771539976687
Hallands län,75-79 år,Inrikes flyttningsöverskott,2032,30.516112280317543
Hallands län,75-79 år,Inrikes flyttningsöverskott,2033,30.044501674753974
Hallands län,75-79 år,Inrikes flyttningsöverskott,2034,28.776020748018283
Hallands län,75-79 år,Inrikes flyttningsöverskott,2035,28.674742491746642
Hallands län,75-79 år,Inrikes flyttningsöverskott,2036,28.355871790821254
Hallands län,75-79 år,Inrikes flyttningsöverskott,2037,29.580870856277244
Hallands län,75-79 år,Inrikes flyttningsöverskott,2038,30.54723127524997
Hallands län,75-79 år,Inrikes flyttningsöverskott,2039,32.953233707730874
Hallands län,75-79 år,Inrikes flyttningsöverskott,2040,33.62305082421139
Hallands län,75-79 år,Inrikes inflyttningar,2000,62
Hallands län,75-79 år,Inrikes inflyttningar,2001,53
Hallands län,75-79 år,Inrikes inflyttningar,2002,64
Hallands län,75-79 år,Inrikes inflyttningar,2003,83
Hallands län,75-79 år,Inrikes inflyttningar,2004,46
Hallands län,75-79 år,Inrikes inflyttningar,2005,70
Hallands län,75-79 år,Inrikes inflyttningar,2006,78
Hallands län,75-79 år,Inrikes inflyttningar,2007,72
Hallands län,75-79 år,Inrikes inflyttningar,2008,67
Hallands län,75-79 år,Inrikes inflyttningar,2009,61
Hallands län,75-79 år,Inrikes inflyttningar,2010,62
Hallands län,75-79 år,Inrikes inflyttningar,2011,93
Hallands län,75-79 år,Inrikes inflyttningar,2012,76
Hallands län,75-79 år,Inrikes inflyttningar,2013,85
Hallands län,75-79 år,Inrikes inflyttningar,2014,101
Hallands län,75-79 år,Inrikes inflyttningar,2015,87
Hallands län,75-79 år,Inrikes inflyttningar,2016,88
Hallands län,75-79 år,Inrikes inflyttningar,2017,115
Hallands län,75-79 år,Inrikes inflyttningar,2018,128
Hallands län,75-79 år,Inrikes inflyttningar,2019,162
Hallands län,75-79 år,Inrikes inflyttningar,2020,145
Hallands län,75-79 år,Inrikes inflyttningar,2021,166
Hallands län,75-79 år,Inrikes inflyttningar,2022,203
Hallands län,75-79 år,Inrikes inflyttningar,2023,168
Hallands län,75-79 år,Inrikes inflyttningar,2024,154
Hallands län,75-79 år,Inrikes inflyttningar,2025,159
Hallands län,75-79 år,Inrikes inflyttningar,2026,156.15878680675064
Hallands län,75-79 år,Inrikes inflyttningar,2027,151.40187391300077
Hallands län,75-79 år,Inrikes inflyttningar,2028,148.94949786471292
Hallands län,75-79 år,Inrikes inflyttningar,2029,146.8477084877023
Hallands län,75-79 år,Inrikes inflyttningar,2030,146.307111773444
Hallands län,75-79 år,Inrikes inflyttningar,2031,147.99749458668964
Hallands län,75-79 år,Inrikes inflyttningar,2032,148.84461094163683
Hallands län,75-79 år,Inrikes inflyttningar,2033,149.39284349985334
Hallands län,75-79 år,Inrikes inflyttningar,2034,150.49786011691
Hallands län,75-79 år,Inrikes inflyttningar,2035,151.093008229228
Hallands län,75-79 år,Inrikes inflyttningar,2036,151.65774157109206
Hallands län,75-79 år,Inrikes inflyttningar,2037,153.73252365517135
Hallands län,75-79 år,Inrikes inflyttningar,2038,157.5196704453341
Hallands län,75-79 år,Inrikes inflyttningar,2039,163.8837413734922
Hallands län,75-79 år,Inrikes inflyttningar,2040,169.97353215877482
Hallands län,75-79 år,Inrikes utflyttningar,2000,46
Hallands län,75-79 år,Inrikes utflyttningar,2001,50
Hallands län,75-79 år,Inrikes utflyttningar,2002,57
Hallands län,75-79 år,Inrikes utflyttningar,2003,46
Hallands län,75-79 år,Inrikes utflyttningar,2004,38
Hallands län,75-79 år,Inrikes utflyttningar,2005,58
Hallands län,75-79 år,Inrikes utflyttningar,2006,57
Hallands län,75-79 år,Inrikes utflyttningar,2007,49
Hallands län,75-79 år,Inrikes utflyttningar,2008,57
Hallands län,75-79 år,Inrikes utflyttningar,2009,41
Hallands län,75-79 år,Inrikes utflyttningar,2010,40
Hallands län,75-79 år,Inrikes utflyttningar,2011,65
Hallands län,75-79 år,Inrikes utflyttningar,2012,62
Hallands län,75-79 år,Inrikes utflyttningar,2013,52
Hallands län,75-79 år,Inrikes utflyttningar,2014,63
Hallands län,75-79 år,Inrikes utflyttningar,2015,80
Hallands län,75-79 år,Inrikes utflyttningar,2016,67
Hallands län,75-79 år,Inrikes utflyttningar,2017,85
Hallands län,75-79 år,Inrikes utflyttningar,2018,64
Hallands län,75-79 år,Inrikes utflyttningar,2019,82
Hallands län,75-79 år,Inrikes utflyttningar,2020,110
Hallands län,75-79 år,Inrikes utflyttningar,2021,121
Hallands län,75-79 år,Inrikes utflyttningar,2022,130
Hallands län,75-79 år,Inrikes utflyttningar,2023,147
Hallands län,75-79 år,Inrikes utflyttningar,2024,109
Hallands län,75-79 år,Inrikes utflyttningar,2025,134
Hallands län,75-79 år,Inrikes utflyttningar,2026,123.40481271716463
Hallands län,75-79 år,Inrikes utflyttningar,2027,119.04831303520231
Hallands län,75-79 år,Inrikes utflyttningar,2028,117.2136785947926
Hallands län,75-79 år,Inrikes utflyttningar,2029,115.24352887696531
Hallands län,75-79 år,Inrikes utflyttningar,2030,115.90291563832895
Hallands län,75-79 år,Inrikes utflyttningar,2031,116.61977918692277
Hallands län,75-79 år,Inrikes utflyttningar,2032,118.32849866131929
Hallands län,75-79 år,Inrikes utflyttningar,2033,119.34834182509937
Hallands län,75-79 år,Inrikes utflyttningar,2034,121.72183936889172
Hallands län,75-79 år,Inrikes utflyttningar,2035,122.41826573748135
Hallands län,75-79 år,Inrikes utflyttningar,2036,123.3018697802708
Hallands län,75-79 år,Inrikes utflyttningar,2037,124.1516527988941
Hallands län,75-79 år,Inrikes utflyttningar,2038,126.97243917008413
Hallands län,75-79 år,Inrikes utflyttningar,2039,130.93050766576133
Hallands län,75-79 år,Inrikes utflyttningar,2040,136.35048133456343
Hallands län,80-84 år,Inrikes flyttningsöverskott,2000,11
Hallands län,80-84 år,Inrikes flyttningsöverskott,2001,7
Hallands län,80-84 år,Inrikes flyttningsöverskott,2002,23
Hallands län,80-84 år,Inrikes flyttningsöverskott,2003,27
Hallands län,80-84 år,Inrikes flyttningsöverskott,2004,5
Hallands län,80-84 år,Inrikes flyttningsöverskott,2005,23
Hallands län,80-84 år,Inrikes flyttningsöverskott,2006,12
Hallands län,80-84 år,Inrikes flyttningsöverskott,2007,22
Hallands län,80-84 år,Inrikes flyttningsöverskott,2008,14
Hallands län,80-84 år,Inrikes flyttningsöverskott,2009,29
Hallands län,80-84 år,Inrikes flyttningsöverskott,2010,14
Hallands län,80-84 år,Inrikes flyttningsöverskott,2011,9
Hallands län,80-84 år,Inrikes flyttningsöverskott,2012,-3
Hallands län,80-84 år,Inrikes flyttningsöverskott,2013,6
Hallands län,80-84 år,Inrikes flyttningsöverskott,2014,2
Hallands län,80-84 år,Inrikes flyttningsöverskott,2015,12
Hallands län,80-84 år,Inrikes flyttningsöverskott,2016,26
Hallands län,80-84 år,Inrikes flyttningsöverskott,2017,4
Hallands län,80-84 år,Inrikes flyttningsöverskott,2018,26
Hallands län,80-84 år,Inrikes flyttningsöverskott,2019,29
Hallands län,80-84 år,Inrikes flyttningsöverskott,2020,25
Hallands län,80-84 år,Inrikes flyttningsöverskott,2021,25
Hallands län,80-84 år,Inrikes flyttningsöverskott,2022,17
Hallands län,80-84 år,Inrikes flyttningsöverskott,2023,17
Hallands län,80-84 år,Inrikes flyttningsöverskott,2024,-1
Hallands län,80-84 år,Inrikes flyttningsöverskott,2025,25
Hallands län,80-84 år,Inrikes flyttningsöverskott,2026,13.122859005544584
Hallands län,80-84 år,Inrikes flyttningsöverskott,2027,12.96252491223025
Hallands län,80-84 år,Inrikes flyttningsöverskott,2028,12.851826047329553
Hallands län,80-84 år,Inrikes flyttningsöverskott,2029,12.47951244389354
Hallands län,80-84 år,Inrikes flyttningsöverskott,2030,12.237504484438972
Hallands län,80-84 år,Inrikes flyttningsöverskott,2031,11.490071715375535
Hallands län,80-84 år,Inrikes flyttningsöverskott,2032,11.432524623338807
Hallands län,80-84 år,Inrikes flyttningsöverskott,2033,11.184401081319649
Hallands län,80-84 år,Inrikes flyttningsöverskott,2034,11.246500572241473
Hallands län,80-84 år,Inrikes flyttningsöverskott,2035,10.465352871070252
Hallands län,80-84 år,Inrikes flyttningsöverskott,2036,10.975611979922803
Hallands län,80-84 år,Inrikes flyttningsöverskott,2037,10.336785462555497
Hallands län,80-84 år,Inrikes flyttningsöverskott,2038,9.992752170745732
Hallands län,80-84 år,Inrikes flyttningsöverskott,2039,9.055104384485674
Hallands län,80-84 år,Inrikes flyttningsöverskott,2040,8.970311187834596
Hallands län,80-84 år,Inrikes inflyttningar,2000,53
Hallands län,80-84 år,Inrikes inflyttningar,2001,35
Hallands län,80-84 år,Inrikes inflyttningar,2002,47
Hallands län,80-84 år,Inrikes inflyttningar,2003,69
Hallands län,80-84 år,Inrikes inflyttningar,2004,45
Hallands län,80-84 år,Inrikes inflyttningar,2005,53
Hallands län,80-84 år,Inrikes inflyttningar,2006,51
Hallands län,80-84 år,Inrikes inflyttningar,2007,53
Hallands län,80-84 år,Inrikes inflyttningar,2008,46
Hallands län,80-84 år,Inrikes inflyttningar,2009,55
Hallands län,80-84 år,Inrikes inflyttningar,2010,46
Hallands län,80-84 år,Inrikes inflyttningar,2011,47
Hallands län,80-84 år,Inrikes inflyttningar,2012,43
Hallands län,80-84 år,Inrikes inflyttningar,2013,56
Hallands län,80-84 år,Inrikes inflyttningar,2014,50
Hallands län,80-84 år,Inrikes inflyttningar,2015,50
Hallands län,80-84 år,Inrikes inflyttningar,2016,57
Hallands län,80-84 år,Inrikes inflyttningar,2017,47
Hallands län,80-84 år,Inrikes inflyttningar,2018,77
Hallands län,80-84 år,Inrikes inflyttningar,2019,73
Hallands län,80-84 år,Inrikes inflyttningar,2020,78
Hallands län,80-84 år,Inrikes inflyttningar,2021,94
Hallands län,80-84 år,Inrikes inflyttningar,2022,96
Hallands län,80-84 år,Inrikes inflyttningar,2023,95
Hallands län,80-84 år,Inrikes inflyttningar,2024,86
Hallands län,80-84 år,Inrikes inflyttningar,2025,120
Hallands län,80-84 år,Inrikes inflyttningar,2026,106.02398731083343
Hallands län,80-84 år,Inrikes inflyttningar,2027,115.17804923682877
Hallands län,80-84 år,Inrikes inflyttningar,2028,116.97004135725234
Hallands län,80-84 år,Inrikes inflyttningar,2029,116.5418413509336
Hallands län,80-84 år,Inrikes inflyttningar,2030,115.02921047727614
Hallands län,80-84 år,Inrikes inflyttningar,2031,112.15847621449103
Hallands län,80-84 år,Inrikes inflyttningar,2032,110.18297610314154
Hallands län,80-84 år,Inrikes inflyttningar,2033,108.62851640915173
Hallands län,80-84 år,Inrikes inflyttningar,2034,107.3338062566294
Hallands län,80-84 år,Inrikes inflyttningar,2035,107.21371742103437
Hallands län,80-84 år,Inrikes inflyttningar,2036,108.64739589717507
Hallands län,80-84 år,Inrikes inflyttningar,2037,109.55050622034506
Hallands län,80-84 år,Inrikes inflyttningar,2038,110.24653281605897
Hallands län,80-84 år,Inrikes inflyttningar,2039,111.39137458256909
Hallands län,80-84 år,Inrikes inflyttningar,2040,112.107085738943
Hallands län,80-84 år,Inrikes utflyttningar,2000,42
Hallands län,80-84 år,Inrikes utflyttningar,2001,28
Hallands län,80-84 år,Inrikes utflyttningar,2002,24
Hallands län,80-84 år,Inrikes utflyttningar,2003,42
Hallands län,80-84 år,Inrikes utflyttningar,2004,40
Hallands län,80-84 år,Inrikes utflyttningar,2005,30
Hallands län,80-84 år,Inrikes utflyttningar,2006,39
Hallands län,80-84 år,Inrikes utflyttningar,2007,31
Hallands län,80-84 år,Inrikes utflyttningar,2008,32
Hallands län,80-84 år,Inrikes utflyttningar,2009,26
Hallands län,80-84 år,Inrikes utflyttningar,2010,32
Hallands län,80-84 år,Inrikes utflyttningar,2011,38
Hallands län,80-84 år,Inrikes utflyttningar,2012,46
Hallands län,80-84 år,Inrikes utflyttningar,2013,50
Hallands län,80-84 år,Inrikes utflyttningar,2014,48
Hallands län,80-84 år,Inrikes utflyttningar,2015,38
Hallands län,80-84 år,Inrikes utflyttningar,2016,31
Hallands län,80-84 år,Inrikes utflyttningar,2017,43
Hallands län,80-84 år,Inrikes utflyttningar,2018,51
Hallands län,80-84 år,Inrikes utflyttningar,2019,44
Hallands län,80-84 år,Inrikes utflyttningar,2020,53
Hallands län,80-84 år,Inrikes utflyttningar,2021,69
Hallands län,80-84 år,Inrikes utflyttningar,2022,79
Hallands län,80-84 år,Inrikes utflyttningar,2023,78
Hallands län,80-84 år,Inrikes utflyttningar,2024,87
Hallands län,80-84 år,Inrikes utflyttningar,2025,95
Hallands län,80-84 år,Inrikes utflyttningar,2026,92.90112830528885
Hallands län,80-84 år,Inrikes utflyttningar,2027,102.21552432459852
Hallands län,80-84 år,Inrikes utflyttningar,2028,104.11821530992279
Hallands län,80-84 år,Inrikes utflyttningar,2029,104.06232890704005
Hallands län,80-84 år,Inrikes utflyttningar,2030,102.79170599283717
Hallands län,80-84 år,Inrikes utflyttningar,2031,100.6684044991155
Hallands län,80-84 år,Inrikes utflyttningar,2032,98.75045147980273
Hallands län,80-84 år,Inrikes utflyttningar,2033,97.44411532783208
Hallands län,80-84 år,Inrikes utflyttningar,2034,96.08730568438793
Hallands län,80-84 år,Inrikes utflyttningar,2035,96.74836454996412
Hallands län,80-84 år,Inrikes utflyttningar,2036,97.67178391725227
Hallands län,80-84 år,Inrikes utflyttningar,2037,99.21372075778956
Hallands län,80-84 år,Inrikes utflyttningar,2038,100.25378064531324
Hallands län,80-84 år,Inrikes utflyttningar,2039,102.33627019808341
Hallands län,80-84 år,Inrikes utflyttningar,2040,103.1367745511084
Hallands län,85-89 år,Inrikes flyttningsöverskott,2000,5
Hallands län,85-89 år,Inrikes flyttningsöverskott,2001,1
Hallands län,85-89 år,Inrikes flyttningsöverskott,2002,15
Hallands län,85-89 år,Inrikes flyttningsöverskott,2003,33
Hallands län,85-89 år,Inrikes flyttningsöverskott,2004,20
Hallands län,85-89 år,Inrikes flyttningsöverskott,2005,29
Hallands län,85-89 år,Inrikes flyttningsöverskott,2006,17
Hallands län,85-89 år,Inrikes flyttningsöverskott,2007,11
Hallands län,85-89 år,Inrikes flyttningsöverskott,2008,29
Hallands län,85-89 år,Inrikes flyttningsöverskott,2009,30
Hallands län,85-89 år,Inrikes flyttningsöverskott,2010,38
